CHROM,BIN_START,BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST,best_chick_chr,best_chick_id,orientation,pos,SNP
scaffold22,1450001,1475000,122,-0.00452631,0.000276659,1,9,1,33137501,scaffold22_1450001
scaffold22,1475001,1500000,130,0.00256671,0.000656174,1,9,1,33162501,scaffold22_1475001
scaffold22,1500001,1525000,161,-0.00313247,-0.00397341,1,9,1,33187501,scaffold22_1500001
scaffold22,1525001,1550000,178,0.00367012,-0.000118143,1,9,1,33212501,scaffold22_1525001
scaffold22,1550001,1575000,169,-0.00783201,-0.00470032,1,9,1,33237501,scaffold22_1550001
scaffold22,1575001,1600000,145,-0.00878689,-0.0051378,1,9,1,33262501,scaffold22_1575001
scaffold22,1600001,1625000,176,-0.00726096,-0.00464286,1,9,1,33287501,scaffold22_1600001
scaffold22,1625001,1650000,260,-0.0103143,-0.00588844,1,9,1,33312501,scaffold22_1625001
scaffold22,1650001,1675000,232,-0.00183373,-0.00381266,1,9,1,33337501,scaffold22_1650001
scaffold22,1675001,1700000,262,-0.00813709,-0.00669219,1,9,1,33362501,scaffold22_1675001
scaffold22,1700001,1725000,186,-0.00964759,-0.00610463,1,9,1,33387501,scaffold22_1700001
scaffold22,1725001,1750000,225,-0.0115546,-0.00759419,1,9,1,33412501,scaffold22_1725001
scaffold22,1750001,1775000,180,-0.0101114,-0.00583075,1,9,1,33437501,scaffold22_1750001
scaffold22,1775001,1800000,233,-0.00582461,-0.00137208,1,9,1,33462501,scaffold22_1775001
scaffold22,1800001,1825000,219,-0.00229645,-0.00200536,1,9,1,33487501,scaffold22_1800001
scaffold22,1825001,1850000,213,0.000172954,-0.00095036,1,9,1,33512501,scaffold22_1825001
scaffold22,1850001,1875000,204,0.00395327,0.000968355,1,9,1,33537501,scaffold22_1850001
scaffold22,1875001,1900000,219,-0.00358001,-0.0023584,1,9,1,33562501,scaffold22_1875001
scaffold22,1900001,1925000,220,0.0131751,0.000794918,1,9,1,33587501,scaffold22_1900001
scaffold22,1925001,1950000,176,0.00085936,-0.00116107,1,9,1,33612501,scaffold22_1925001
scaffold22,1950001,1975000,198,-0.00137203,-3.48E-06,1,9,1,33637501,scaffold22_1950001
scaffold22,1975001,2000000,188,-0.0040085,-0.00259887,1,9,1,33662501,scaffold22_1975001
scaffold22,2000001,2025000,266,-0.00809795,-0.00446118,1,9,1,33687501,scaffold22_2000001
scaffold22,2025001,2050000,269,-0.0071074,-0.00402967,1,9,1,33712501,scaffold22_2025001
scaffold22,2050001,2075000,232,-0.000132805,0.00171697,1,9,1,33737501,scaffold22_2050001
scaffold22,2075001,2100000,282,0.0108722,0.00594088,1,9,1,33762501,scaffold22_2075001
scaffold22,2100001,2125000,239,0.0106563,0.00578431,1,9,1,33787501,scaffold22_2100001
scaffold22,2125001,2150000,226,0.00695582,0.0049553,1,9,1,33812501,scaffold22_2125001
scaffold22,2150001,2175000,268,0.000256591,0.00178045,1,9,1,33837501,scaffold22_2150001
scaffold22,2175001,2200000,292,0.0103462,0.00400316,1,9,1,33862501,scaffold22_2175001
scaffold22,2200001,2225000,255,0.00885302,0.00432354,1,9,1,33887501,scaffold22_2200001
scaffold22,2225001,2250000,194,0.00310295,0.00214865,1,9,1,33912501,scaffold22_2225001
scaffold22,2250001,2275000,273,0.0279195,0.00957063,1,9,1,33937501,scaffold22_2250001
scaffold22,2275001,2300000,221,-0.00589912,-0.00182323,1,9,1,33962501,scaffold22_2275001
scaffold22,2300001,2325000,261,-0.000815891,0.00304342,1,9,1,33987501,scaffold22_2300001
scaffold22,2325001,2350000,306,-0.00383861,-0.000311571,1,9,1,34012501,scaffold22_2325001
scaffold22,2350001,2375000,353,-0.0101154,-0.00656473,1,9,1,34037501,scaffold22_2350001
scaffold22,2375001,2400000,368,-0.00795311,-0.0045338,1,9,1,34062501,scaffold22_2375001
scaffold22,2400001,2425000,244,-0.000555343,-0.0014878,1,9,1,34087501,scaffold22_2400001
scaffold22,2425001,2450000,245,0.00976092,0.00529042,1,9,1,34112501,scaffold22_2425001
scaffold22,2450001,2475000,301,0.0318271,0.0144886,1,9,1,34137501,scaffold22_2450001
scaffold22,2475001,2500000,341,-0.000970588,-0.00102546,1,9,1,34162501,scaffold22_2475001
scaffold22,2500001,2525000,270,-0.00655123,-0.00328529,1,9,1,34187501,scaffold22_2500001
scaffold22,2525001,2550000,295,-0.0103601,-0.00392068,1,9,1,34212501,scaffold22_2525001
scaffold22,2550001,2575000,277,0.00274667,0.00342109,1,9,1,34237501,scaffold22_2550001
scaffold22,2575001,2600000,253,-0.00431213,0.000599773,1,9,1,34262501,scaffold22_2575001
scaffold22,2600001,2625000,267,0.0093481,0.00309476,1,9,1,34287501,scaffold22_2600001
scaffold22,2625001,2650000,236,-0.00289631,-0.000890782,1,9,1,34312501,scaffold22_2625001
scaffold22,2650001,2675000,239,-0.00503419,-0.00392492,1,9,1,34337501,scaffold22_2650001
scaffold22,2675001,2700000,261,-0.00481103,-0.0028618,1,9,1,34362501,scaffold22_2675001
scaffold22,2700001,2725000,295,-0.00721274,-0.00501617,1,9,1,34387501,scaffold22_2700001
scaffold22,2725001,2750000,345,-0.00972172,-0.00791049,1,9,1,34412501,scaffold22_2725001
scaffold22,2750001,2775000,309,-0.00738695,-0.00375396,1,9,1,34437501,scaffold22_2750001
scaffold22,2775001,2800000,298,-0.00515929,-0.0028799,1,9,1,34462501,scaffold22_2775001
scaffold22,2800001,2825000,351,-0.0100616,-0.00614705,1,9,1,34487501,scaffold22_2800001
scaffold22,2825001,2850000,372,-0.0070077,-0.00538912,1,9,1,34512501,scaffold22_2825001
scaffold22,2850001,2875000,358,-0.0117054,-0.00670421,1,9,1,34537501,scaffold22_2850001
scaffold22,2875001,2900000,266,0.00055111,-0.000605961,1,9,1,34562501,scaffold22_2875001
scaffold22,2900001,2925000,254,-0.000736487,-0.00156723,1,9,1,34587501,scaffold22_2900001
scaffold22,2925001,2950000,309,0.00134996,-0.000894604,1,9,1,34612501,scaffold22_2925001
scaffold22,2950001,2975000,284,-0.00747787,-0.00537608,1,9,1,34637501,scaffold22_2950001
scaffold22,2975001,3000000,324,-0.00634561,-0.00211587,1,9,1,34662501,scaffold22_2975001
scaffold22,3000001,3025000,223,-0.00820558,-0.00503852,1,9,1,34687501,scaffold22_3000001
scaffold22,3025001,3050000,328,-0.00166886,-0.00272288,1,9,1,34712501,scaffold22_3025001
scaffold22,3050001,3075000,313,-0.00742675,-0.00560893,1,9,1,34737501,scaffold22_3050001
scaffold22,3075001,3100000,318,-0.00143325,0.00153217,1,9,1,34762501,scaffold22_3075001
scaffold22,3100001,3125000,350,-0.00347419,-0.000523542,1,9,1,34787501,scaffold22_3100001
scaffold22,3125001,3150000,420,-0.00871373,-0.00495312,1,9,1,34812501,scaffold22_3125001
scaffold22,3150001,3175000,420,-0.00723794,-0.00404568,1,9,1,34837501,scaffold22_3150001
scaffold22,3175001,3200000,384,-0.00782152,-0.0061598,1,9,1,34862501,scaffold22_3175001
scaffold22,3200001,3225000,314,-0.00528251,-0.00319526,1,9,1,34887501,scaffold22_3200001
scaffold22,3225001,3250000,261,-0.00910555,-0.00478517,1,9,1,34912501,scaffold22_3225001
scaffold22,3250001,3275000,316,-0.00468801,-0.0041484,1,9,1,34937501,scaffold22_3250001
scaffold22,3275001,3300000,334,-0.00429095,-0.00104326,1,9,1,34962501,scaffold22_3275001
scaffold22,3300001,3325000,475,-0.00397197,-0.00312649,1,9,1,34987501,scaffold22_3300001
scaffold22,3325001,3350000,458,0.0108057,0.0050974,1,9,1,35012501,scaffold22_3325001
scaffold22,3350001,3375000,375,-0.00590269,0.000490822,1,9,1,35037501,scaffold22_3350001
scaffold22,3375001,3400000,384,0.00364273,0.00333216,1,9,1,35062501,scaffold22_3375001
scaffold22,3400001,3425000,363,-0.000710815,0.00151752,1,9,1,35087501,scaffold22_3400001
scaffold22,3425001,3450000,251,-0.00507654,-0.000599883,1,9,1,35112501,scaffold22_3425001
scaffold22,3450001,3475000,304,-0.00560971,-0.00300027,1,9,1,35137501,scaffold22_3450001
scaffold22,3475001,3500000,478,-0.00618593,-0.00178611,1,9,1,35162501,scaffold22_3475001
scaffold22,3500001,3525000,223,-0.00254327,-0.000871227,1,9,1,35187501,scaffold22_3500001
scaffold22,3525001,3550000,245,-0.0023454,-0.00152839,1,9,1,35212501,scaffold22_3525001
scaffold22,3550001,3575000,309,-1.55E-05,-0.00195038,1,9,1,35237501,scaffold22_3550001
scaffold22,3575001,3600000,287,0.00180925,0.000284435,1,9,1,35262501,scaffold22_3575001
scaffold22,3600001,3625000,295,0.00310793,0.000737686,1,9,1,35287501,scaffold22_3600001
scaffold22,3625001,3650000,299,-0.000513339,-0.000649708,1,9,1,35312501,scaffold22_3625001
scaffold22,3650001,3675000,267,0.00230871,0.00106288,1,9,1,35337501,scaffold22_3650001
scaffold22,3675001,3700000,207,-0.00762699,-0.00353952,1,9,1,35362501,scaffold22_3675001
scaffold22,3700001,3725000,218,-0.00835781,-0.00412927,1,9,1,35387501,scaffold22_3700001
scaffold22,3725001,3750000,233,-0.00235397,-0.00135806,1,9,1,35412501,scaffold22_3725001
scaffold22,3750001,3775000,281,-0.00347436,-0.00273302,1,9,1,35437501,scaffold22_3750001
scaffold22,3775001,3800000,423,0.00631969,0.00300985,1,9,1,35462501,scaffold22_3775001
scaffold22,3800001,3825000,349,-0.00110353,0.00182389,1,9,1,35487501,scaffold22_3800001
scaffold22,3825001,3850000,265,0.00121317,-0.000264505,1,9,1,35512501,scaffold22_3825001
scaffold22,3850001,3875000,331,0.00919081,0.00168388,1,9,1,35537501,scaffold22_3850001
scaffold22,3875001,3900000,370,3.60E-05,0.000205363,1,9,1,35562501,scaffold22_3875001
scaffold22,3900001,3925000,332,0.00649275,0.00511386,1,9,1,35587501,scaffold22_3900001
scaffold22,3925001,3950000,339,0.00201446,0.0017162,1,9,1,35612501,scaffold22_3925001
scaffold22,3950001,3975000,414,-0.00239039,-0.000367704,1,9,1,35637501,scaffold22_3950001
scaffold22,3975001,4000000,288,0.00556221,0.00286912,1,9,1,35662501,scaffold22_3975001
scaffold22,4000001,4025000,317,-0.000211068,0.00152933,1,9,1,35687501,scaffold22_4000001
scaffold22,4025001,4050000,313,0.00700743,0.00534533,1,9,1,35712501,scaffold22_4025001
scaffold22,4050001,4075000,255,0.0138167,0.00668944,1,9,1,35737501,scaffold22_4050001
scaffold22,4075001,4100000,229,-0.00600142,-0.00283437,1,9,1,35762501,scaffold22_4075001
scaffold22,4100001,4125000,337,-0.0058388,-0.0034595,1,9,1,35787501,scaffold22_4100001
scaffold22,4125001,4150000,388,-0.00221102,-0.00126482,1,9,1,35812501,scaffold22_4125001
scaffold22,4150001,4175000,325,-0.000185949,0.000343134,1,9,1,35837501,scaffold22_4150001
scaffold22,4175001,4200000,323,-0.00629703,-0.0042578,1,9,1,35862501,scaffold22_4175001
scaffold22,4200001,4225000,267,-0.00642787,-0.00437127,1,9,1,35887501,scaffold22_4200001
scaffold22,4225001,4250000,222,-0.00728289,-0.00257717,1,9,1,35912501,scaffold22_4225001
scaffold22,4250001,4275000,286,0.00234634,0.00150165,1,9,1,35937501,scaffold22_4250001
scaffold22,4275001,4300000,320,-0.0018919,-0.000930833,1,9,1,35962501,scaffold22_4275001
scaffold22,4300001,4325000,318,0.00209791,0.0001607,1,9,1,35987501,scaffold22_4300001
scaffold22,4325001,4350000,336,-0.00227441,-0.00164791,1,9,1,36012501,scaffold22_4325001
scaffold22,4350001,4375000,306,0.00165508,0.00103361,1,9,1,36037501,scaffold22_4350001
scaffold22,4375001,4400000,420,-0.000698513,0.00198411,1,9,1,36062501,scaffold22_4375001
scaffold22,4400001,4425000,514,-0.00373535,-0.000260661,1,9,1,36087501,scaffold22_4400001
scaffold22,4425001,4450000,435,-0.000231777,0.00116248,1,9,1,36112501,scaffold22_4425001
scaffold22,4450001,4475000,258,-0.00268776,0.000888239,1,9,1,36137501,scaffold22_4450001
scaffold22,4475001,4500000,344,0.00335435,0.00629748,1,9,1,36162501,scaffold22_4475001
scaffold22,4500001,4525000,292,0.000665661,0.00241295,1,9,1,36187501,scaffold22_4500001
scaffold22,4525001,4550000,228,-0.00408826,-0.00216117,1,9,1,36212501,scaffold22_4525001
scaffold22,4550001,4575000,230,0.015319,0.00666385,1,9,1,36237501,scaffold22_4550001
scaffold22,4575001,4600000,230,0.00676293,0.00392034,1,9,1,36262501,scaffold22_4575001
scaffold22,4600001,4625000,217,0.00367989,0.00195808,1,9,1,36287501,scaffold22_4600001
scaffold22,4625001,4650000,175,-0.00626727,-0.00147715,1,9,1,36312501,scaffold22_4625001
scaffold22,4650001,4675000,280,0.0130827,0.00685112,1,9,1,36337501,scaffold22_4650001
scaffold22,4675001,4700000,300,0.00475365,0.00185842,1,9,1,36362501,scaffold22_4675001
scaffold22,4700001,4725000,273,0.00467903,0.00412559,1,9,1,36387501,scaffold22_4700001
scaffold22,4725001,4750000,221,0.0119223,0.00567841,1,9,1,36412501,scaffold22_4725001
scaffold22,4750001,4775000,223,0.000443583,0.000356906,1,9,1,36437501,scaffold22_4750001
scaffold22,4775001,4800000,190,-0.00537743,-0.000929099,1,9,1,36462501,scaffold22_4775001
scaffold22,4800001,4825000,236,-0.00576331,-0.002943,1,9,1,36487501,scaffold22_4800001
scaffold22,4825001,4850000,266,-0.00147028,0.00088206,1,9,1,36512501,scaffold22_4825001
scaffold22,4850001,4875000,269,-0.00219794,-0.000724928,1,9,1,36537501,scaffold22_4850001
scaffold22,4875001,4900000,267,0.00846703,0.00375765,1,9,1,36562501,scaffold22_4875001
scaffold22,4900001,4925000,267,-0.00366342,-0.00356939,1,9,1,36587501,scaffold22_4900001
scaffold22,4925001,4950000,295,-0.00374542,-0.0013746,1,9,1,36612501,scaffold22_4925001
scaffold22,4950001,4975000,223,-0.000788762,-0.000350957,1,9,1,36637501,scaffold22_4950001
scaffold22,4975001,5000000,337,0.00131556,-0.000321798,1,9,1,36662501,scaffold22_4975001
scaffold22,5000001,5025000,198,0.00348872,0.00282565,1,9,1,36687501,scaffold22_5000001
scaffold22,5025001,5050000,273,-0.00036686,-0.000723923,1,9,1,36712501,scaffold22_5025001
scaffold22,5050001,5075000,270,0.000987976,-0.000269624,1,9,1,36737501,scaffold22_5050001
scaffold22,5075001,5100000,386,-0.00318409,-0.0022147,1,9,1,36762501,scaffold22_5075001
scaffold22,5100001,5125000,325,0.00343534,0.000448275,1,9,1,36787501,scaffold22_5100001
scaffold22,5125001,5150000,297,0.00591823,0.00187888,1,9,1,36812501,scaffold22_5125001
scaffold22,5150001,5175000,269,-0.00471733,-0.00127697,1,9,1,36837501,scaffold22_5150001
scaffold22,5175001,5200000,276,-0.00654623,-0.00515909,1,9,1,36862501,scaffold22_5175001
scaffold22,5200001,5225000,245,-0.00909013,-0.00451046,1,9,1,36887501,scaffold22_5200001
scaffold22,5225001,5250000,233,-0.00969429,-0.00561686,1,9,1,36912501,scaffold22_5225001
scaffold22,5250001,5275000,221,-0.00933469,-0.00440964,1,9,1,36937501,scaffold22_5250001
scaffold22,5275001,5300000,264,-0.00398142,8.40E-05,1,9,1,36962501,scaffold22_5275001
scaffold22,5300001,5325000,263,-0.00178243,-0.000425223,1,9,1,36987501,scaffold22_5300001
scaffold22,5325001,5350000,505,-0.00453524,-0.00234701,1,9,1,37012501,scaffold22_5325001
scaffold22,5350001,5375000,239,-0.0107052,-0.00548212,1,9,1,37037501,scaffold22_5350001
scaffold22,5375001,5400000,26,-0.000862762,7.84E-05,1,9,1,37062501,scaffold22_5375001
scaffold22,5400001,5425000,12,-0.00550898,-0.00553565,1,9,1,37087501,scaffold22_5400001
scaffold22,5425001,5450000,8,-0.00920591,-0.00887683,1,9,1,37112501,scaffold22_5425001
scaffold22,5450001,5475000,19,0.00551419,0.0029171,1,9,1,37137501,scaffold22_5450001
scaffold22,5475001,5500000,181,0.0118948,0.00767343,1,9,1,37162501,scaffold22_5475001
scaffold22,5500001,5525000,316,0.0033418,0.00461195,1,9,1,37187501,scaffold22_5500001
scaffold22,5525001,5550000,234,-0.000202538,8.32E-05,1,9,1,37212501,scaffold22_5525001
scaffold22,5550001,5575000,260,0.0021806,0.00122069,1,9,1,37237501,scaffold22_5550001
scaffold22,5575001,5600000,258,-0.000695653,-0.000775452,1,9,1,37262501,scaffold22_5575001
scaffold22,5600001,5625000,299,-0.000685314,0.00056493,1,9,1,37287501,scaffold22_5600001
scaffold22,5625001,5650000,320,0.0134808,0.00326723,1,9,1,37312501,scaffold22_5625001
scaffold22,5650001,5675000,267,-0.00122131,0.000503667,1,9,1,37337501,scaffold22_5650001
scaffold22,5675001,5700000,325,-0.00202066,-0.000302181,1,9,1,37362501,scaffold22_5675001
scaffold22,5700001,5725000,473,-0.00225462,0.000441435,1,9,1,37387501,scaffold22_5700001
scaffold22,5725001,5750000,473,-0.00829374,-0.00373629,1,9,1,37412501,scaffold22_5725001
scaffold22,5750001,5775000,534,-0.00131706,0.00219327,1,9,1,37437501,scaffold22_5750001
scaffold22,5775001,5800000,481,-0.00500357,-0.000247979,1,9,1,37462501,scaffold22_5775001
scaffold22,5800001,5825000,403,-0.00531919,-0.00267362,1,9,1,37487501,scaffold22_5800001
scaffold22,5825001,5850000,382,-0.0105013,-0.00563899,1,9,1,37512501,scaffold22_5825001
scaffold22,5850001,5875000,429,-0.00815656,-0.00456187,1,9,1,37537501,scaffold22_5850001
scaffold22,5875001,5900000,288,-0.0026556,-0.00191419,1,9,1,37562501,scaffold22_5875001
scaffold22,5900001,5925000,343,-0.00591662,-0.00400937,1,9,1,37587501,scaffold22_5900001
scaffold22,5925001,5950000,305,-0.00624668,-0.00258326,1,9,1,37612501,scaffold22_5925001
scaffold22,5950001,5975000,267,-0.00109681,-0.000545236,1,9,1,37637501,scaffold22_5950001
scaffold22,5975001,6000000,256,0.0122301,0.007684,1,9,1,37662501,scaffold22_5975001
scaffold22,6000001,6025000,261,0.0098675,0.00945488,1,9,1,37687501,scaffold22_6000001
scaffold22,6025001,6050000,238,0.00285742,0.00259912,1,9,1,37712501,scaffold22_6025001
scaffold22,6050001,6075000,271,0.00265775,0.000744253,1,9,1,37737501,scaffold22_6050001
scaffold22,6075001,6100000,229,-0.000401674,6.60E-05,1,9,1,37762501,scaffold22_6075001
scaffold22,6100001,6125000,207,0.00185787,-0.000315097,1,9,1,37787501,scaffold22_6100001
scaffold22,6125001,6150000,361,0.00198543,0.00376933,1,9,1,37812501,scaffold22_6125001
scaffold22,6150001,6175000,409,-0.00413089,-0.00361834,1,9,1,37837501,scaffold22_6150001
scaffold22,6175001,6200000,344,-0.00302895,-0.00218989,1,9,1,37862501,scaffold22_6175001
scaffold22,6200001,6225000,286,-0.00131054,0.00155125,1,9,1,37887501,scaffold22_6200001
scaffold22,6225001,6250000,295,-0.00360298,-0.00128976,1,9,1,37912501,scaffold22_6225001
scaffold22,6250001,6275000,312,-0.0018472,0.000569703,1,9,1,37937501,scaffold22_6250001
scaffold22,6275001,6300000,321,0.00304827,0.00170909,1,9,1,37962501,scaffold22_6275001
scaffold22,6300001,6325000,338,0.00744844,0.00699806,1,9,1,37987501,scaffold22_6300001
scaffold22,6325001,6350000,312,-0.00408051,-0.0002454,1,9,1,38012501,scaffold22_6325001
scaffold22,6350001,6375000,381,-0.000508004,-0.000889816,1,9,1,38037501,scaffold22_6350001
scaffold22,6375001,6400000,340,-0.00368217,-0.000953554,1,9,1,38062501,scaffold22_6375001
scaffold22,6400001,6425000,402,-0.00472276,-0.00145304,1,9,1,38087501,scaffold22_6400001
scaffold22,6425001,6450000,434,-0.00859865,-0.0034256,1,9,1,38112501,scaffold22_6425001
scaffold22,6450001,6475000,317,-0.00345434,-0.00106751,1,9,1,38137501,scaffold22_6450001
scaffold22,6475001,6500000,517,-0.000576554,-0.000743309,1,9,1,38162501,scaffold22_6475001
scaffold22,6500001,6525000,312,-0.00419859,-0.00359741,1,9,1,38187501,scaffold22_6500001
scaffold22,6525001,6550000,241,-0.00555666,-0.00376439,1,9,1,38212501,scaffold22_6525001
scaffold22,6550001,6575000,354,0.000714433,4.24E-05,1,9,1,38237501,scaffold22_6550001
scaffold22,6575001,6600000,383,-0.00604423,-0.00343715,1,9,1,38262501,scaffold22_6575001
scaffold22,6600001,6625000,306,-0.000218595,-0.000224259,1,9,1,38287501,scaffold22_6600001
scaffold22,6625001,6650000,333,0.000986702,0.000939779,1,9,1,38312501,scaffold22_6625001
scaffold22,6650001,6675000,460,-0.00336982,-0.000695963,1,9,1,38337501,scaffold22_6650001
scaffold22,6675001,6700000,298,-0.00404052,-0.00417975,1,9,1,38362501,scaffold22_6675001
scaffold22,6700001,6725000,226,-0.00515889,-0.00377015,1,9,1,38387501,scaffold22_6700001
scaffold22,6725001,6750000,272,-0.000616947,-0.00304805,1,9,1,38412501,scaffold22_6725001
scaffold22,6750001,6775000,198,-0.00469462,-0.00445883,1,9,1,38437501,scaffold22_6750001
scaffold22,6775001,6800000,222,-0.0016658,-0.000351361,1,9,1,38462501,scaffold22_6775001
scaffold22,6800001,6825000,221,-0.00312047,-0.00247127,1,9,1,38487501,scaffold22_6800001
scaffold22,6825001,6850000,251,0.00402839,0.00177363,1,9,1,38512501,scaffold22_6825001
scaffold22,6850001,6875000,277,-0.00879567,-0.00585319,1,9,1,38537501,scaffold22_6850001
scaffold22,6875001,6900000,326,0.00519752,0.00152425,1,9,1,38562501,scaffold22_6875001
scaffold22,6900001,6925000,294,-0.00366787,-0.00366161,1,9,1,38587501,scaffold22_6900001
