CHROM,BIN_START,N_SNPS,TajimaD,POP,psCHROM,psBIN_START,psN_SNPS,psTajimaD,psPOP
scaffold20,2475000,349,-0.874892,STORM,scaffold20,2475000,325,-0.799741,postSTORM
scaffold20,2500000,392,-1.38913,STORM,scaffold20,2500000,360,-1.2187,postSTORM
scaffold20,2525000,396,-1.18522,STORM,scaffold20,2525000,352,-1.01976,postSTORM
scaffold20,2550000,305,-1.23765,STORM,scaffold20,2550000,314,-1.01745,postSTORM
scaffold20,2575000,285,-1.18383,STORM,scaffold20,2575000,262,-1.00909,postSTORM
scaffold20,2600000,388,-1.19339,STORM,scaffold20,2600000,369,-1.00517,postSTORM
scaffold20,2625000,341,-1.15684,STORM,scaffold20,2625000,352,-1.06066,postSTORM
scaffold20,2650000,275,-1.30168,STORM,scaffold20,2650000,292,-1.21123,postSTORM
scaffold20,2675000,300,-0.846875,STORM,scaffold20,2675000,281,-0.499654,postSTORM
scaffold20,2700000,245,-0.862863,STORM,scaffold20,2700000,240,-0.654277,postSTORM
scaffold20,2725000,337,-0.411011,STORM,scaffold20,2725000,359,-0.496501,postSTORM
scaffold20,2750000,341,-1.13925,STORM,scaffold20,2750000,304,-1.06699,postSTORM
scaffold20,2775000,287,-0.871832,STORM,scaffold20,2775000,325,-0.985595,postSTORM
scaffold20,2800000,275,-0.434517,STORM,scaffold20,2800000,290,-0.470204,postSTORM
scaffold20,2825000,266,-1.08126,STORM,scaffold20,2825000,256,-1.07131,postSTORM
scaffold20,2850000,246,-0.783897,STORM,scaffold20,2850000,249,-0.673891,postSTORM
scaffold20,2875000,323,-0.566279,STORM,scaffold20,2875000,323,-0.536965,postSTORM
scaffold20,2900000,436,-0.389447,STORM,scaffold20,2900000,466,-0.30687,postSTORM
scaffold20,2925000,330,-0.399033,STORM,scaffold20,2925000,345,-0.294033,postSTORM
scaffold20,2950000,327,-0.556451,STORM,scaffold20,2950000,357,-0.508639,postSTORM
scaffold20,2975000,306,-0.295839,STORM,scaffold20,2975000,354,-0.446487,postSTORM
scaffold20,3000000,305,-0.287162,STORM,scaffold20,3000000,338,-0.447983,postSTORM
scaffold20,3025000,325,-0.158221,STORM,scaffold20,3025000,347,-0.199539,postSTORM
scaffold20,3050000,397,-0.385191,STORM,scaffold20,3050000,412,-0.524267,postSTORM
scaffold20,3075000,359,-0.852629,STORM,scaffold20,3075000,351,-0.820891,postSTORM
scaffold20,3100000,288,-1.37836,STORM,scaffold20,3100000,274,-1.30282,postSTORM
scaffold20,3125000,255,-1.44625,STORM,scaffold20,3125000,205,-1.2517,postSTORM
scaffold20,3150000,254,-1.83275,STORM,scaffold20,3150000,241,-1.93831,postSTORM
scaffold20,3175000,210,-0.784227,STORM,scaffold20,3175000,233,-0.873854,postSTORM
scaffold20,3200000,258,-0.406914,STORM,scaffold20,3200000,296,-0.7567,postSTORM
scaffold20,3225000,330,-0.531417,STORM,scaffold20,3225000,333,-0.354707,postSTORM
scaffold20,3250000,329,-0.567708,STORM,scaffold20,3250000,337,-0.424289,postSTORM
scaffold20,3275000,322,-1.30519,STORM,scaffold20,3275000,295,-1.11517,postSTORM
scaffold20,3300000,292,-1.16792,STORM,scaffold20,3300000,289,-1.09104,postSTORM
scaffold20,3325000,310,-0.921403,STORM,scaffold20,3325000,328,-0.812858,postSTORM
scaffold20,3350000,348,-0.816847,STORM,scaffold20,3350000,393,-0.834612,postSTORM
scaffold20,3375000,264,-0.775373,STORM,scaffold20,3375000,312,-0.920472,postSTORM
scaffold20,3400000,280,-0.515262,STORM,scaffold20,3400000,316,-0.487453,postSTORM
scaffold20,3425000,267,-0.806928,STORM,scaffold20,3425000,290,-0.916061,postSTORM
scaffold20,3450000,241,-1.07844,STORM,scaffold20,3450000,251,-0.959397,postSTORM
scaffold20,3475000,271,-0.670134,STORM,scaffold20,3475000,345,-0.930964,postSTORM
scaffold20,3500000,201,-1.19095,STORM,scaffold20,3500000,207,-1.05137,postSTORM
scaffold20,3525000,172,-1.03103,STORM,scaffold20,3525000,194,-1.19982,postSTORM
scaffold20,3550000,438,-0.647513,STORM,scaffold20,3550000,455,-0.578668,postSTORM
scaffold20,3575000,350,-1.1334,STORM,scaffold20,3575000,331,-0.893576,postSTORM
scaffold20,3600000,282,-1.12056,STORM,scaffold20,3600000,258,-0.877422,postSTORM
scaffold20,3625000,220,-0.810133,STORM,scaffold20,3625000,237,-0.849585,postSTORM
scaffold20,3650000,250,-0.905381,STORM,scaffold20,3650000,271,-0.839718,postSTORM
scaffold20,3675000,241,-0.777691,STORM,scaffold20,3675000,267,-0.963324,postSTORM
scaffold20,3700000,252,-0.946025,STORM,scaffold20,3700000,234,-0.613431,postSTORM
scaffold20,3725000,276,-0.867077,STORM,scaffold20,3725000,268,-0.894011,postSTORM
scaffold20,3750000,202,-0.558566,STORM,scaffold20,3750000,228,-0.821068,postSTORM
scaffold20,3775000,220,-0.865189,STORM,scaffold20,3775000,248,-0.800068,postSTORM
scaffold20,3800000,266,-0.998375,STORM,scaffold20,3800000,286,-0.876942,postSTORM
scaffold20,3825000,351,-1.14139,STORM,scaffold20,3825000,329,-0.812813,postSTORM
scaffold20,3850000,306,-0.950667,STORM,scaffold20,3850000,332,-0.856394,postSTORM
scaffold20,3875000,343,-0.777015,STORM,scaffold20,3875000,326,-0.49939,postSTORM
scaffold20,3900000,316,-0.906248,STORM,scaffold20,3900000,318,-0.830495,postSTORM
scaffold20,3925000,436,-0.459353,STORM,scaffold20,3925000,472,-0.720025,postSTORM
scaffold20,3950000,316,-0.875632,STORM,scaffold20,3950000,354,-1.08944,postSTORM
scaffold20,3975000,343,-0.682561,STORM,scaffold20,3975000,372,-0.595963,postSTORM
scaffold20,4000000,277,-1.13593,STORM,scaffold20,4000000,290,-1.01322,postSTORM
scaffold20,4025000,272,-0.893351,STORM,scaffold20,4025000,326,-1.02474,postSTORM
scaffold20,4050000,304,-0.314022,STORM,scaffold20,4050000,352,-0.619641,postSTORM
scaffold20,4075000,355,-1.07661,STORM,scaffold20,4075000,326,-0.713951,postSTORM
scaffold20,4100000,216,-0.563554,STORM,scaffold20,4100000,201,-0.300033,postSTORM
scaffold20,4125000,295,-0.920476,STORM,scaffold20,4125000,300,-0.945283,postSTORM
scaffold20,4150000,319,-1.15931,STORM,scaffold20,4150000,312,-0.836172,postSTORM
scaffold20,4175000,342,-1.23473,STORM,scaffold20,4175000,346,-1.16561,postSTORM
scaffold20,4200000,294,-0.550719,STORM,scaffold20,4200000,286,-0.517264,postSTORM
scaffold20,4225000,295,-1.22198,STORM,scaffold20,4225000,311,-1.20587,postSTORM
scaffold20,4250000,303,-1.0062,STORM,scaffold20,4250000,337,-1.20401,postSTORM
scaffold20,4275000,364,-1.11502,STORM,scaffold20,4275000,371,-1.05325,postSTORM
scaffold20,4300000,350,-1.14085,STORM,scaffold20,4300000,363,-1.13312,postSTORM
scaffold20,4325000,339,-1.34444,STORM,scaffold20,4325000,345,-1.38894,postSTORM
scaffold20,4350000,321,-0.946852,STORM,scaffold20,4350000,355,-1.08439,postSTORM
scaffold20,4375000,302,-0.947866,STORM,scaffold20,4375000,276,-0.830333,postSTORM
scaffold20,4400000,296,-0.822803,STORM,scaffold20,4400000,298,-0.665069,postSTORM
scaffold20,4425000,308,-0.674817,STORM,scaffold20,4425000,312,-0.556688,postSTORM
scaffold20,4450000,338,-1.2878,STORM,scaffold20,4450000,372,-1.27925,postSTORM
scaffold20,4475000,334,-0.797919,STORM,scaffold20,4475000,363,-0.99289,postSTORM
scaffold20,4500000,308,-0.995954,STORM,scaffold20,4500000,284,-0.786554,postSTORM
scaffold20,4525000,321,-0.779748,STORM,scaffold20,4525000,314,-0.541385,postSTORM
scaffold20,4550000,234,-1.34493,STORM,scaffold20,4550000,229,-0.976445,postSTORM
scaffold20,4575000,215,-1.12088,STORM,scaffold20,4575000,223,-0.86388,postSTORM
scaffold20,4600000,264,-0.604029,STORM,scaffold20,4600000,298,-0.924036,postSTORM
scaffold20,4625000,296,-0.603554,STORM,scaffold20,4625000,318,-0.649886,postSTORM
scaffold20,4650000,206,-0.660883,STORM,scaffold20,4650000,226,-0.719314,postSTORM
scaffold20,4675000,201,-0.508499,STORM,scaffold20,4675000,235,-0.783642,postSTORM
scaffold20,4700000,309,-0.366912,STORM,scaffold20,4700000,331,-0.525153,postSTORM
scaffold20,4725000,247,-0.186747,STORM,scaffold20,4725000,277,-0.350265,postSTORM
scaffold20,4750000,208,-0.63684,STORM,scaffold20,4750000,246,-0.717916,postSTORM
scaffold20,4775000,263,-0.18822,STORM,scaffold20,4775000,297,-0.43457,postSTORM
scaffold20,4800000,290,-1.00884,STORM,scaffold20,4800000,279,-0.740483,postSTORM
scaffold20,4825000,299,-0.856486,STORM,scaffold20,4825000,327,-0.961964,postSTORM
scaffold20,4850000,284,-0.377889,STORM,scaffold20,4850000,301,-0.474418,postSTORM
scaffold20,4875000,282,-0.936486,STORM,scaffold20,4875000,296,-1.01807,postSTORM
scaffold20,4900000,287,-0.784383,STORM,scaffold20,4900000,302,-0.69843,postSTORM
scaffold20,4925000,277,-0.715668,STORM,scaffold20,4925000,304,-0.800391,postSTORM
scaffold20,4950000,264,-0.494928,STORM,scaffold20,4950000,296,-0.599917,postSTORM
scaffold20,4975000,315,-0.637167,STORM,scaffold20,4975000,336,-0.593357,postSTORM
scaffold20,5000000,326,-0.611893,STORM,scaffold20,5000000,331,-0.591945,postSTORM
scaffold20,5025000,308,-0.896873,STORM,scaffold20,5025000,332,-1.04483,postSTORM
scaffold20,5050000,276,-0.86578,STORM,scaffold20,5050000,277,-0.768338,postSTORM
scaffold20,5075000,285,-0.958091,STORM,scaffold20,5075000,307,-0.711383,postSTORM
scaffold20,5100000,272,-0.908096,STORM,scaffold20,5100000,268,-0.78927,postSTORM
scaffold20,5125000,277,-0.471582,STORM,scaffold20,5125000,295,-0.105128,postSTORM
scaffold20,5150000,203,-0.807357,STORM,scaffold20,5150000,250,-1.08255,postSTORM
scaffold20,5175000,248,-0.855122,STORM,scaffold20,5175000,268,-0.969506,postSTORM
scaffold20,5200000,239,-0.790175,STORM,scaffold20,5200000,254,-0.819542,postSTORM
scaffold20,5225000,228,-0.799431,STORM,scaffold20,5225000,241,-0.81581,postSTORM
scaffold20,5250000,250,-0.889157,STORM,scaffold20,5250000,283,-0.82572,postSTORM
scaffold20,5275000,177,-1.10096,STORM,scaffold20,5275000,204,-1.1607,postSTORM
scaffold20,5300000,210,-1.13935,STORM,scaffold20,5300000,262,-1.23575,postSTORM
scaffold20,5325000,184,-1.43687,STORM,scaffold20,5325000,193,-1.46842,postSTORM
scaffold20,5350000,302,-0.70746,STORM,scaffold20,5350000,314,-0.717457,postSTORM
scaffold20,5375000,268,-1.16605,STORM,scaffold20,5375000,279,-0.895435,postSTORM
scaffold20,5400000,393,-0.682093,STORM,scaffold20,5400000,408,-0.476647,postSTORM
scaffold20,5425000,289,-0.7573,STORM,scaffold20,5425000,301,-0.55111,postSTORM
scaffold20,5450000,298,-0.811214,STORM,scaffold20,5450000,346,-0.840225,postSTORM
scaffold20,5475000,219,-0.441497,STORM,scaffold20,5475000,239,-0.437973,postSTORM
scaffold20,5500000,267,-0.796554,STORM,scaffold20,5500000,297,-0.863516,postSTORM
scaffold20,5525000,274,-0.393945,STORM,scaffold20,5525000,313,-0.56476,postSTORM
scaffold20,5550000,303,-0.69179,STORM,scaffold20,5550000,321,-0.67906,postSTORM
scaffold20,5575000,258,-1.45452,STORM,scaffold20,5575000,248,-1.38022,postSTORM
scaffold20,5600000,240,-0.579676,STORM,scaffold20,5600000,251,-0.636986,postSTORM
scaffold20,5625000,325,-0.685944,STORM,scaffold20,5625000,354,-0.845455,postSTORM
scaffold20,5650000,313,-1.13621,STORM,scaffold20,5650000,320,-0.996797,postSTORM
scaffold20,5675000,219,-0.945836,STORM,scaffold20,5675000,247,-1.04774,postSTORM
scaffold20,5700000,278,-0.963293,STORM,scaffold20,5700000,287,-0.812195,postSTORM
scaffold20,5725000,238,-0.670603,STORM,scaffold20,5725000,270,-0.815257,postSTORM
scaffold20,5750000,225,-1.07033,STORM,scaffold20,5750000,223,-0.85903,postSTORM
scaffold20,5775000,302,-0.834464,STORM,scaffold20,5775000,294,-0.611071,postSTORM
scaffold20,5800000,195,-1.06007,STORM,scaffold20,5800000,198,-1.11289,postSTORM
scaffold20,5825000,323,-1.07553,STORM,scaffold20,5825000,345,-1.05854,postSTORM
scaffold20,5850000,207,-1.01494,STORM,scaffold20,5850000,216,-0.7779,postSTORM
scaffold20,5875000,188,-1.31147,STORM,scaffold20,5875000,175,-1.00872,postSTORM
scaffold20,5900000,223,-1.02387,STORM,scaffold20,5900000,197,-0.499514,postSTORM
scaffold20,5925000,227,-1.1969,STORM,scaffold20,5925000,204,-0.836243,postSTORM
scaffold20,5950000,258,-1.21079,STORM,scaffold20,5950000,219,-0.783927,postSTORM
scaffold20,5975000,165,-1.97242,STORM,scaffold20,5975000,103,-1.38321,postSTORM
scaffold20,6000000,241,-1.02113,STORM,scaffold20,6000000,265,-1.04615,postSTORM
scaffold20,6025000,209,-1.13556,STORM,scaffold20,6025000,238,-1.1673,postSTORM
scaffold20,6050000,199,-0.888151,STORM,scaffold20,6050000,215,-1.0182,postSTORM
scaffold20,6075000,303,-0.701213,STORM,scaffold20,6075000,339,-0.727799,postSTORM
scaffold20,6100000,287,-1.37443,STORM,scaffold20,6100000,297,-1.20366,postSTORM
scaffold20,6125000,304,-1.47888,STORM,scaffold20,6125000,306,-1.29463,postSTORM
scaffold20,6150000,378,-0.762091,STORM,scaffold20,6150000,388,-0.62868,postSTORM
scaffold20,6175000,345,-1.28006,STORM,scaffold20,6175000,337,-1.13854,postSTORM
scaffold20,6200000,363,-1.37274,STORM,scaffold20,6200000,349,-1.19399,postSTORM
scaffold20,6225000,392,-1.46228,STORM,scaffold20,6225000,391,-1.09577,postSTORM
scaffold20,6250000,379,-1.61697,STORM,scaffold20,6250000,402,-1.57124,postSTORM
scaffold20,6275000,465,-1.21741,STORM,scaffold20,6275000,509,-1.09175,postSTORM
scaffold20,6300000,429,-1.39577,STORM,scaffold20,6300000,434,-0.954201,postSTORM
scaffold20,6325000,414,-1.42679,STORM,scaffold20,6325000,409,-1.13138,postSTORM
scaffold20,6350000,342,-1.04234,STORM,scaffold20,6350000,354,-0.887188,postSTORM
scaffold20,6375000,337,-0.733516,STORM,scaffold20,6375000,349,-0.670737,postSTORM
scaffold20,6400000,302,-0.879728,STORM,scaffold20,6400000,302,-0.712242,postSTORM
scaffold20,6425000,271,-1.01582,STORM,scaffold20,6425000,287,-0.898694,postSTORM
scaffold20,6450000,388,-0.182292,STORM,scaffold20,6450000,387,0.0500206,postSTORM
scaffold20,6475000,373,-0.755348,STORM,scaffold20,6475000,366,-0.507973,postSTORM
scaffold20,6500000,395,-0.689568,STORM,scaffold20,6500000,350,-0.404002,postSTORM
scaffold20,6525000,371,-0.530372,STORM,scaffold20,6525000,359,-0.262558,postSTORM
scaffold20,6550000,290,-0.713666,STORM,scaffold20,6550000,251,-0.193875,postSTORM
scaffold20,6575000,236,-1.35962,STORM,scaffold20,6575000,213,-1.04038,postSTORM
scaffold20,6600000,267,-1.00051,STORM,scaffold20,6600000,237,-0.602586,postSTORM
scaffold20,6625000,220,-0.675385,STORM,scaffold20,6625000,213,-0.444236,postSTORM
scaffold20,6650000,170,-0.926644,STORM,scaffold20,6650000,160,-0.849633,postSTORM
scaffold20,6675000,208,-0.307135,STORM,scaffold20,6675000,232,-0.447608,postSTORM
scaffold20,6700000,297,-0.710305,STORM,scaffold20,6700000,303,-0.688935,postSTORM
scaffold20,6725000,231,-1.14501,STORM,scaffold20,6725000,224,-0.863168,postSTORM
scaffold20,6750000,228,-0.366832,STORM,scaffold20,6750000,236,-0.334659,postSTORM
scaffold20,6775000,240,-0.907835,STORM,scaffold20,6775000,239,-0.747235,postSTORM
scaffold20,6800000,228,-0.716429,STORM,scaffold20,6800000,249,-0.764325,postSTORM
scaffold20,6825000,257,-0.60599,STORM,scaffold20,6825000,250,-0.458792,postSTORM
scaffold20,6850000,223,-0.382673,STORM,scaffold20,6850000,270,-0.760836,postSTORM
scaffold20,6875000,189,0.689054,STORM,scaffold20,6875000,203,0.526981,postSTORM
scaffold20,6900000,152,0.061144,STORM,scaffold20,6900000,162,-0.0722153,postSTORM
scaffold20,6925000,226,-0.247673,STORM,scaffold20,6925000,246,-0.465949,postSTORM
scaffold20,6950000,260,-0.490025,STORM,scaffold20,6950000,315,-0.878153,postSTORM
scaffold20,6975000,245,-1.48013,STORM,scaffold20,6975000,267,-1.44642,postSTORM
scaffold20,7000000,263,-0.197275,STORM,scaffold20,7000000,317,-0.538932,postSTORM
scaffold20,7025000,213,-0.0947603,STORM,scaffold20,7025000,263,-0.509583,postSTORM
scaffold20,7050000,183,-0.949588,STORM,scaffold20,7050000,214,-0.930732,postSTORM
scaffold20,7075000,212,-1.01617,STORM,scaffold20,7075000,224,-0.855957,postSTORM
scaffold20,7100000,172,-0.715543,STORM,scaffold20,7100000,195,-0.962445,postSTORM
scaffold20,7125000,194,-1.12032,STORM,scaffold20,7125000,200,-0.998684,postSTORM
scaffold20,7150000,242,-0.98995,STORM,scaffold20,7150000,279,-1.07411,postSTORM
scaffold20,7175000,256,-0.532233,STORM,scaffold20,7175000,290,-0.706802,postSTORM
scaffold20,7200000,233,-0.721179,STORM,scaffold20,7200000,258,-1.08893,postSTORM
scaffold20,7225000,223,-0.872372,STORM,scaffold20,7225000,268,-1.24945,postSTORM
scaffold20,7250000,199,-1.08162,STORM,scaffold20,7250000,220,-1.21248,postSTORM
scaffold20,7275000,154,-0.737562,STORM,scaffold20,7275000,173,-0.806322,postSTORM
scaffold20,7300000,231,-0.70076,STORM,scaffold20,7300000,262,-0.785597,postSTORM
scaffold20,7325000,237,-0.889435,STORM,scaffold20,7325000,263,-1.17232,postSTORM
scaffold20,7350000,210,-1.00327,STORM,scaffold20,7350000,210,-0.852819,postSTORM
scaffold20,7375000,171,-1.20237,STORM,scaffold20,7375000,194,-1.32047,postSTORM
scaffold20,7400000,200,-0.920718,STORM,scaffold20,7400000,214,-0.962694,postSTORM
scaffold20,7425000,163,-1.11316,STORM,scaffold20,7425000,203,-1.3432,postSTORM
scaffold20,7450000,216,-0.864557,STORM,scaffold20,7450000,246,-1.0277,postSTORM
scaffold20,7475000,223,-1.01555,STORM,scaffold20,7475000,247,-1.15878,postSTORM
scaffold20,7500000,276,-1.02149,STORM,scaffold20,7500000,287,-1.02141,postSTORM
scaffold20,7525000,229,-0.650577,STORM,scaffold20,7525000,248,-0.674687,postSTORM
scaffold20,7550000,264,-1.04405,STORM,scaffold20,7550000,305,-1.14119,postSTORM
scaffold20,7575000,258,-0.85131,STORM,scaffold20,7575000,266,-0.739572,postSTORM
scaffold20,7600000,264,-0.98208,STORM,scaffold20,7600000,279,-0.803373,postSTORM
scaffold20,7625000,266,-1.31021,STORM,scaffold20,7625000,277,-0.91012,postSTORM
scaffold20,7650000,277,-0.827465,STORM,scaffold20,7650000,265,-0.466184,postSTORM
scaffold20,7675000,301,-0.114633,STORM,scaffold20,7675000,299,0.154121,postSTORM
scaffold20,7700000,215,-0.732332,STORM,scaffold20,7700000,240,-0.943099,postSTORM
scaffold20,7725000,225,-1.14087,STORM,scaffold20,7725000,246,-1.18432,postSTORM
scaffold20,7750000,264,-0.904685,STORM,scaffold20,7750000,275,-0.818446,postSTORM
scaffold20,7775000,289,-1.09856,STORM,scaffold20,7775000,286,-1.05529,postSTORM
scaffold20,7800000,253,-1.10636,STORM,scaffold20,7800000,270,-0.967115,postSTORM
scaffold20,7825000,307,-1.00847,STORM,scaffold20,7825000,319,-0.896748,postSTORM
scaffold20,7850000,238,-0.662174,STORM,scaffold20,7850000,260,-0.701714,postSTORM
scaffold20,7875000,249,-0.938869,STORM,scaffold20,7875000,265,-0.829668,postSTORM
scaffold20,7900000,211,-1.10218,STORM,scaffold20,7900000,222,-0.979413,postSTORM
scaffold20,7925000,244,-1.14474,STORM,scaffold20,7925000,251,-1.05784,postSTORM
scaffold20,7950000,329,-0.68399,STORM,scaffold20,7950000,355,-0.69099,postSTORM
scaffold20,7975000,279,-0.67471,STORM,scaffold20,7975000,321,-0.822805,postSTORM
scaffold20,8000000,264,-1.00445,STORM,scaffold20,8000000,315,-1.24884,postSTORM
scaffold20,8025000,235,-1.16384,STORM,scaffold20,8025000,253,-1.20717,postSTORM
scaffold20,8050000,299,-0.858386,STORM,scaffold20,8050000,310,-0.881577,postSTORM
scaffold20,8075000,246,-0.828663,STORM,scaffold20,8075000,249,-0.792929,postSTORM
scaffold20,8100000,270,-0.395108,STORM,scaffold20,8100000,305,-0.64282,postSTORM
scaffold20,8125000,300,-0.438453,STORM,scaffold20,8125000,329,-0.57047,postSTORM
scaffold20,8150000,293,-0.441031,STORM,scaffold20,8150000,336,-0.747239,postSTORM
scaffold20,8175000,388,-0.382913,STORM,scaffold20,8175000,412,-0.556011,postSTORM
scaffold20,8200000,417,-0.291663,STORM,scaffold20,8200000,441,-0.652847,postSTORM
scaffold20,8225000,341,-1.05258,STORM,scaffold20,8225000,353,-1.03723,postSTORM
scaffold20,8250000,343,-0.991456,STORM,scaffold20,8250000,437,-1.22296,postSTORM
scaffold20,8275000,378,-1.04048,STORM,scaffold20,8275000,410,-0.889524,postSTORM
scaffold20,8300000,283,-0.819967,STORM,scaffold20,8300000,281,-0.548508,postSTORM
scaffold20,8325000,301,-0.619717,STORM,scaffold20,8325000,366,-0.804181,postSTORM
scaffold20,8350000,376,-1.07422,STORM,scaffold20,8350000,394,-1.06726,postSTORM
scaffold20,8375000,235,-0.802277,STORM,scaffold20,8375000,289,-1.12051,postSTORM
scaffold20,8400000,210,-0.201314,STORM,scaffold20,8400000,231,-0.469443,postSTORM
scaffold20,8425000,297,-0.811318,STORM,scaffold20,8425000,332,-0.767398,postSTORM
scaffold20,8450000,314,-0.770103,STORM,scaffold20,8450000,328,-0.60391,postSTORM
scaffold20,8475000,249,-1.17984,STORM,scaffold20,8475000,287,-1.30017,postSTORM
scaffold20,8500000,284,-0.459284,STORM,scaffold20,8500000,326,-0.445554,postSTORM
scaffold20,8525000,243,-0.547159,STORM,scaffold20,8525000,271,-0.888143,postSTORM
scaffold20,8550000,255,-1.03748,STORM,scaffold20,8550000,269,-0.934231,postSTORM
scaffold20,8575000,337,-0.125191,STORM,scaffold20,8575000,339,0.0536,postSTORM
scaffold20,8600000,249,-0.445084,STORM,scaffold20,8600000,274,-0.557373,postSTORM
